5,10000
0.859897,0.053424,0.342058,0.158662,0.241291
0.633177,0.798341,0.454218,0.2392,0.865142
0.858377,0.309603,0.526586,0.502053,0.469225
0.554695,0.884492,0.54243,0.732372,0.349411
0.369017,0.949858,0.63165,0.174752,0.874148
0.855987,0.150954,0.328252,0.265948,0.439461
0.56525,0.125845,0.009237,0.907308,0.284508
0.250528,0.056837,0.599201,0.704746,0.296037
0.464343,0.079476,0.605641,0.990929,0.581529
0.591218,0.061976,0.982373,0.65,0.794349
0.848137,0.019017,0.260559,0.479787,0.193769
0.651059,0.852127,0.861075,0.979312,0.118075
0.300536,0.544562,0.760273,0.309774,0.45187
0.561133,0.076654,0.508707,0.160334,0.781401
0.321096,0.624677,0.377229,0.443089,0.131958
0.47511,0.550659,0.710286,0.457483,0.200659
0.020987,0.30562,0.736028,0.281546,0.30176
0.446149,0.932606,0.153887,0.307224,0.42827
0.788314,0.607761,0.972832,0.548587,0.433887
0.941054,0.10972,0.026893,0.449761,0.270054
0.808294,0.287209,0.411083,0.701875,0.730299
0.059393,0.176985,0.280958,0.76968,0.634469
0.99797,0.790667,0.456441,0.733998,0.588566
0.274553,0.180148,0.037524,0.944792,0.487372
0.465794,0.733107,0.611485,0.954978,0.798046
0.561724,0.896032,0.907767,0.588618,0.862145
0.694173,0.913264,0.149354,0.105257,0.61514
0.396005,0.681002,0.308477,0.676964,0.450682
0.459298,0.191286,0.757702,0.91574,0.925284
0.86262,0.706645,0.621784,0.416496,0.16779
0.625509,0.88229,0.417249,0.753346,0.35362
0.215295,0.831423,0.249652,0.639414,0.420041
0.111797,0.333588,0.849657,0.777503,0.955197
0.981149,0.173509,0.636199,0.289627,0.366825
0.603234,0.748925,0.558111,0.360936,0.181017
0.999747,0.739908,0.887663,0.621532,0.156404
0.055453,0.763393,0.555046,0.472702,0.516739
0.908666,0.204349,0.348162,0.158318,0.843764
0.284555,0.786467,0.693704,0.134213,0.56397
0.648901,0.115362,0.253831,0.2851,0.921341
0.620656,0.888334,0.670267,0.695119,0.765622
0.851284,0.694867,0.50553,0.255299,0.832751
0.178286,0.827104,0.112496,0.733332,0.299806
0.629235,0.641998,0.020508,0.49375,0.316668
0.864272,0.294657,0.103135,0.557976,0.42887
0.183458,0.723229,0.060585,0.953641,0.008329
0.981926,0.09065,0.413016,0.168545,0.785769
0.69499,0.01983,0.996988,0.716873,0.275129
0.346091,0.895159,0.102234,0.458587,0.144844
0.918392,0.604175,0.786842,0.455252,0.614277
0.103511,0.835876,0.908934,0.722998,0.393852
0.854157,0.422808,0.633433,0.914742,0.37645
0.641763,0.41302,0.983452,0.571131,0.581566
0.769221,0.782473,0.117748,0.282562,0.015698
0.909229,0.145005,0.42721,0.527815,0.603593
0.572054,0.96256,0.72412,0.358896,0.417812
0.338397,0.978759,0.253689,0.763683,0.21811
0.163893,0.61784,0.15727,0.797327,0.048934
0.050072,0.955442,0.461955,0.033524,0.042925
0.559873,0.319098,0.34175,0.193973,0.60166
0.357449,0.619554,0.746665,0.784659,0.14737
0.86661,0.356713,0.626282,0.107082,0.231961
0.560446,0.445479,0.727073,0.330487,0.725515
0.945183,0.494381,0.343355,0.618805,0.80806
0.39229,0.668878,0.763502,0.370597,0.218754
0.322779,0.446822,0.537852,0.664529,0.157147
0.655864,0.021978,0.776701,0.918882,0.322989
0.440423,0.785492,0.196054,0.066705,0.408927
0.428016,0.143504,0.370758,0.155089,0.473991
0.096273,0.616624,0.968372,0.439629,0.235429
0.292784,0.348271,0.420659,0.056286,0.718868
0.639414,0.895417,0.682042,0.177266,0.559947
0.839189,0.349483,0.098277,0.61589,0.268365
0.937619,0.056314,0.570209,0.133673,0.639371
0.979136,0.561689,0.782875,0.349895,0.23313
0.773219,0.446168,0.849754,0.257943,0.402149
0.601536,0.550728,0.75042,0.022195,0.123366
0.98564,0.177961,0.018784,0.667682,0.87158
0.095083,0.506871,0.221063,0.709712,0.639114
0.00578,0.647331,0.21178,0.575989,0.781005
0.851151,0.071478,0.859046,0.150379,0.421373
0.092177,0.43995,0.383893,0.458283,0.697893
0.302395,0.576171,0.248621,0.569167,0.114719
0.88834,0.554808,0.29268,0.907124,0.738842
0.16426,0.518559,0.762066,0.901675,0.228271
0.40118,0.907455,0.875603,0.61296,0.999797
0.17296,0.980463,0.071275,0.032006,0.130842
0.492648,0.124183,0.570792,0.392893,0.098819
0.785038,0.21164,0.67499,0.033659,0.780808
0.789709,0.921999,0.335616,0.08239,0.345475
0.59081,0.763002,0.864034,0.352876,0.18103
0.608658,0.754056,0.088485,0.000613,0.367016
0.088282,0.173573,0.34748,0.675909,0.205579
0.994674,0.168557,0.846115,0.081819,0.077803
0.944934,0.866857,0.289443,0.619924,0.416868
0.070251,0.925986,0.85522,0.922219,0.524728
0.717047,0.029382,0.28773,0.097434,0.382258
0.46876,0.706092,0.136315,0.073598,0.706705
0.019683,0.678232,0.880278,0.883515,0.354142
0.602209,0.87819,0.039051,0.448324,0.476361
0.116854,0.90961,0.85957,0.92265,0.529535
0.276438,0.509253,0.971873,0.64801,0.947825
0.496601,0.365058,0.977207,0.300683,0.462492
0.359465,0.769444,0.168584,0.012132,0.359394
0.391641,0.548168,0.037626,0.788271,0.431683
0.391768,0.39048,0.826225,0.947172,0.838805
0.302586,0.580378,0.748415,0.162156,0.503028
0.794302,0.954947,0.528634,0.766175,0.602957
0.476459,0.779128,0.968015,0.970018,0.079812
0.946859,0.845835,0.849256,0.631795,0.857968
0.725002,0.023436,0.922488,0.762628,0.328059
0.354171,0.670749,0.71854,0.696749,0.617921
0.073697,0.515687,0.198299,0.822112,0.677844
0.21768,0.132767,0.149143,0.746314,0.415294
0.268452,0.739125,0.194423,0.75282,0.709143
0.274235,0.699679,0.554978,0.639843,0.331475
0.929298,0.364845,0.871263,0.851786,0.643825
0.199323,0.72231,0.830926,0.434215,0.419059
0.448847,0.507912,0.934746,0.163499,0.330024
0.128942,0.381179,0.979143,0.794437,0.643845
0.394438,0.06289,0.38297,0.588861,0.81571
0.608465,0.379448,0.515389,0.163443,0.535643
0.363216,0.609094,0.41684,0.750832,0.977232
0.060665,0.466507,0.699542,0.407944,0.900722
0.634953,0.856791,0.408634,0.086052,0.536642
0.25501,0.731346,0.434173,0.234154,0.042136
0.078018,0.628592,0.105026,0.97734,0.733805
0.920736,0.585805,0.629605,0.952477,0.265601
0.165248,0.832046,0.874695,0.09844,0.09923
0.368279,0.675457,0.565737,0.067822,0.083401
0.466459,0.219127,0.456545,0.391445,0.821531
0.993187,0.646455,0.552878,0.943713,0.396961
0.595014,0.021731,0.025553,0.216392,0.515424
0.27571,0.65348,0.101229,0.421667,0.122309
0.883182,0.103267,0.954355,0.274229,0.201707
0.053585,0.642509,0.877165,0.135674,0.226683
0.476918,0.118485,0.44581,0.933463,0.50993
0.783694,0.443003,0.156386,0.336572,0.386716
0.553347,0.447938,0.924799,0.095253,0.66433
0.440223,0.887315,0.31781,0.057805,0.825335
0.440119,0.457339,0.928602,0.910827,0.731569
0.646662,0.480764,0.89043,0.040179,0.616439
0.117113,0.517097,0.251276,0.079275,0.966913
0.761207,0.862969,0.926268,0.433945,0.715893
0.312984,0.503644,0.163831,0.754135,0.598897
0.344513,0.710711,0.002565,0.662323,0.284868
0.8279,0.618795,0.742207,0.272854,0.045974
0.990128,0.919516,0.04309,0.880558,0.959695
0.175881,0.997671,0.993145,0.427158,0.593299
0.960058,0.188365,0.456268,0.886326,0.138662
0.172162,0.715662,0.642306,0.335993,0.469797
0.757556,0.680507,0.69686,0.760121,0.859182
0.981728,0.104373,0.994329,0.240288,0.377227
0.556655,0.230416,0.813096,0.116098,0.627327
0.289143,0.291979,0.624998,0.282288,0.719137
0.218297,0.242346,0.423854,0.190918,0.128672
0.562516,0.36308,0.360686,0.204823,0.215425
0.830484,0.478731,0.412284,0.043696,0.238852
0.787819,0.541777,0.859577,0.2985,0.782065
0.753156,0.855156,0.528833,0.566252,0.971254
0.15616,0.855396,0.779585,0.297511,0.137684
0.498723,0.03216,0.896383,0.438929,0.223078
0.541407,0.517798,0.10251,0.902094,0.238973
0.317936,0.24893,0.717704,0.73022,0.292626
0.956556,0.034391,0.834403,0.332485,0.332892
0.13282,0.085641,0.7044,0.178006,0.168246
0.192006,0.850518,0.539994,0.971591,0.664381
0.19403,0.986666,0.696542,0.090413,0.425596
0.435972,0.631821,0.943394,0.538483,0.050267
0.698719,0.372771,0.299197,0.416423,0.619343
0.591823,0.889331,0.653735,0.942579,0.221816
0.502979,0.591751,0.823809,0.207379,0.769757
0.508407,0.399385,0.136628,0.048401,0.370976
0.801009,0.758784,0.357643,0.013903,0.849197
0.299591,0.449876,0.99737,0.759337,0.504711
0.047637,0.458056,0.877482,0.346834,0.874479
0.013177,0.45501,0.76381,0.666912,0.913941
0.501978,0.169891,0.505692,0.325787,0.893622
0.791802,0.834195,0.293007,0.92843,0.882596
0.663984,0.245791,0.64138,0.537979,0.259695
0.00693,0.83757,0.225923,0.520652,0.113259
0.730634,0.084642,0.571315,0.124468,0.947828
0.962146,0.137645,0.402838,0.725956,0.32091
0.833131,0.227934,0.007153,0.338824,0.070073
0.900776,0.130626,0.904268,0.710135,0.575408
0.303217,0.890471,0.821199,0.460949,0.42845
0.597246,0.984231,0.782372,0.823169,0.504884
0.895631,0.553803,0.105878,0.983298,0.194623
0.053706,0.945444,0.332269,0.972897,0.6714
0.169531,0.806028,0.415686,0.176684,0.144852
0.48576,0.593812,0.79183,0.90638,0.303948
0.88359,0.209597,0.194419,0.221142,0.670547
0.139222,0.818388,0.17113,0.921594,0.641558
0.676014,0.333578,0.711713,0.298244,0.316876
0.422689,0.351951,0.262321,0.27131,0.8412
0.450073,0.440841,0.647228,0.382112,0.133877
0.308433,0.867872,0.244042,0.616615,0.774252
0.54799,0.500206,0.500202,0.258761,0.2377
0.687101,0.914335,0.056088,0.858231,0.352282
0.213998,0.050598,0.68586,0.442064,0.348842
0.519088,0.864753,0.700793,0.781409,0.136063
0.541993,0.747835,0.093256,0.705574,0.129947
0.227133,0.014007,0.514171,0.471175,0.146974
0.804775,0.535517,0.64718,0.304977,0.310631
0.401232,0.992078,0.224966,0.457321,0.85031
0.577248,0.187671,0.900908,0.77946,0.629735
0.24975,0.298549,0.01084,0.466896,0.59631
0.146903,0.525241,0.344145,0.240159,0.747167
0.990444,0.983645,0.761174,0.020967,0.45482
0.424501,0.825743,0.50669,0.071681,0.13072
0.333673,0.989266,0.122799,0.558639,0.446587
0.489461,0.65224,0.15061,0.390369,0.4317
0.780346,0.156471,0.246601,0.791186,0.139719
0.842912,0.454442,0.181313,0.703409,0.210953
0.92848,0.210206,0.194598,0.206007,0.231173
0.165771,0.630508,0.056916,0.188813,0.218541
0.703989,0.522486,0.207807,0.826788,0.081125
0.170746,0.832601,0.249717,0.321357,0.739322
0.19777,0.101703,0.412145,0.444371,0.409241
0.551865,0.803635,0.380035,0.24953,0.023397
0.590989,0.17801,0.749955,0.301939,0.900369
0.981128,0.46771,0.530877,0.554397,0.656523
0.265771,0.258386,0.179009,0.473578,0.601526
0.776487,0.644325,0.434127,0.542556,0.482034
0.173449,0.740326,0.583737,0.585594,0.70105
0.50933,0.653811,0.021037,0.405718,0.903341
0.560786,0.996707,0.597704,0.310741,0.814998
0.498073,0.808222,0.799061,0.545303,0.362619
0.971936,0.811074,0.137357,0.667298,0.801004
0.255235,0.443785,0.961681,0.689362,0.502693
0.443715,0.379163,0.24302,0.543804,0.481109
0.460422,0.053135,0.134921,0.481459,0.975205
0.554614,0.558598,0.488264,0.152318,0.869339
0.303262,0.166744,0.677561,0.102323,0.712047
0.556532,0.07426,0.039473,0.210241,0.741558
0.840477,0.465476,0.701695,0.802159,0.67119
0.72074,0.245874,0.050353,0.96376,0.789679
0.531463,0.940534,0.359166,0.182736,0.938346
0.334371,0.73735,0.496944,0.822635,0.889669
0.366283,0.125897,0.572765,0.560197,0.744573
0.284812,0.633081,0.335185,0.324285,0.359675
0.593095,0.681114,0.825151,0.811142,0.483273
0.012694,0.531882,0.2455,0.063047,0.011995
0.035179,0.110862,0.952529,0.910697,0.293598
0.890875,0.245068,0.030949,0.904171,0.067703
0.43697,0.786807,0.709952,0.009735,0.347004
0.970877,0.810899,0.496437,0.306062,0.651536
0.856112,0.899157,0.33265,0.197616,0.710299
0.815924,0.21031,0.242182,0.061424,0.789709
0.254177,0.612955,0.416924,0.723058,0.523652
0.710522,0.130286,0.76872,0.257823,0.034457
0.352775,0.211145,0.821264,0.579079,0.737232
0.68462,0.066309,0.548131,0.181058,0.372371
0.199667,0.553522,0.787881,0.04867,0.26749
0.014532,0.864594,0.994152,0.773066,0.44237
0.300214,0.543595,0.571677,0.717138,0.266654
0.095329,0.944012,0.39694,0.380401,0.718188
0.947749,0.249528,0.445685,0.769014,0.344959
0.182918,0.453634,0.411268,0.247401,0.151044
0.299992,0.963421,0.220919,0.087873,0.012091
0.004761,0.618757,0.393037,0.998914,0.391824
0.351759,0.81548,0.935419,0.923436,0.532618
0.718425,0.535117,0.992982,0.631717,0.915518
0.71117,0.579467,0.681398,0.156856,0.348481
0.026357,0.856126,0.318467,0.953978,0.103527
0.469512,0.25397,0.066948,0.206783,0.858195
0.595391,0.211544,0.476952,0.50478,0.72681
0.868776,0.856539,0.54229,0.320548,0.296327
0.59126,0.555325,0.831444,0.584243,0.187043
0.263314,0.295413,0.282862,0.944712,0.968621
0.631343,0.487422,0.824747,0.466162,0.957752
0.928275,0.452026,0.211722,0.511575,0.658809
0.069917,0.623319,0.386706,0.063221,0.128099
0.113516,0.44835,0.984639,0.172159,0.768898
0.280966,0.763419,0.840575,0.112411,0.347662
0.027618,0.892077,0.159428,0.31048,0.353142
0.128049,0.458175,0.840564,0.952797,0.924338
0.798316,0.397424,0.376364,0.52639,0.425351
0.551526,0.112659,0.04867,0.938232,0.17588
0.17677,0.5681,0.62423,0.161409,0.256611
0.90948,0.958727,0.020031,0.750056,0.58749
0.884045,0.777674,0.479568,0.559825,0.604507
0.83271,0.687875,0.579034,0.189626,0.157024
0.019724,0.504294,0.0708,0.396089,0.030684
0.496151,0.463967,0.143343,0.544822,0.918551
0.835575,0.237944,0.003003,0.459806,0.915705
0.259615,0.369286,0.874432,0.795998,0.119342
0.461923,0.196395,0.413369,0.941491,0.756221
0.534228,0.290553,0.960448,0.113262,0.480179
0.117472,0.649339,0.500825,0.704624,0.045428
0.531509,0.200775,0.025747,0.191204,0.261949
0.46065,0.543131,0.499893,0.463653,0.002937
0.415598,0.23962,0.888576,0.806383,0.035618
0.52427,0.268306,0.748366,0.453991,0.726149
0.504587,0.504571,0.533054,0.465035,0.134186
0.529585,0.098859,0.783525,0.03041,0.803483
0.345305,0.078271,0.52061,0.371052,0.785827
0.78256,0.831702,0.328958,0.798805,0.811707
0.848248,0.730756,0.051328,0.253176,0.053491
0.603298,0.777446,0.838149,0.351664,0.74779
0.08065,0.372603,0.252361,0.613704,0.35399
0.386547,0.143289,0.452849,0.170072,0.690051
0.772684,0.515377,0.768322,0.293295,0.886429
0.554149,0.592207,0.234483,0.399459,0.391012
0.046191,0.247707,0.63812,0.097519,0.500883
0.691611,0.217169,0.794682,0.52976,0.568834
0.542472,0.61041,0.457789,0.794833,0.740466
0.81178,0.181381,0.400107,0.780981,0.867805
0.090158,0.553666,0.383183,0.374832,0.846961
0.785964,0.928981,0.439168,0.020448,0.844793
0.346532,0.066639,0.608852,0.501005,0.68051
0.109736,0.192616,0.414031,0.42077,0.238729
0.499217,0.963242,0.365491,0.957007,0.274427
0.105958,0.768787,0.97216,0.022417,0.549768
0.839966,0.112576,0.619786,0.223149,0.487408
0.466747,0.009113,0.932742,0.422267,0.029561
0.777535,0.7688,0.612552,0.902739,0.269805
0.809414,0.012475,0.978773,0.223446,0.949597
0.733854,0.722663,0.429191,0.099346,0.67967
0.703619,0.721656,0.964809,0.675779,0.744073
0.03093,0.515745,0.373001,0.650716,0.255246
0.86041,0.633816,0.26436,0.309504,0.056083
0.810273,0.603391,0.824883,0.939178,0.50613
0.61104,0.748592,0.518606,0.106166,0.972038
0.984555,0.84002,0.211054,0.413747,0.455718
0.407076,0.117366,0.693726,0.888238,0.309497
0.954152,0.919168,0.825243,0.327153,0.086236
0.596841,0.703915,0.720052,0.861201,0.013419
0.292488,0.671475,0.61681,0.633723,0.127005
0.122941,0.244764,0.875597,0.157899,0.867282
0.363988,0.658806,0.223654,0.575042,0.072553
0.195725,0.49847,0.706271,0.405803,0.386708
0.015769,0.359955,0.822228,0.357364,0.203461
0.424817,0.954205,0.423728,0.144869,0.331759
0.9535,0.437357,0.519586,0.086662,0.071081
0.646591,0.725955,0.832197,0.522188,0.400206
0.215831,0.886176,0.059013,0.439485,0.97757
0.131566,0.63521,0.992393,0.35419,0.557366
0.379101,0.369959,0.917321,0.717682,0.727323
0.637134,0.142499,0.19788,0.577215,0.80372
0.529639,0.530715,0.241078,0.049225,0.617377
0.828511,0.695816,0.343333,0.17706,0.218005
0.259891,0.392891,0.620533,0.318904,0.348728
0.114456,0.966823,0.500291,0.106849,0.321013
0.057657,0.002302,0.690972,0.49133,0.719984
0.934647,0.128465,0.862483,0.132527,0.222032
0.666204,0.662167,0.752747,0.423634,0.227744
0.886476,0.768497,0.923561,0.746161,0.945557
0.657918,0.006053,0.8548,0.278451,0.324957
0.203528,0.909259,0.808132,0.220171,0.016108
0.129145,0.277828,0.018411,0.336469,0.285511
0.738395,0.271116,0.413976,0.117231,0.919996
0.15236,0.783435,0.098515,0.905107,0.207069
0.326259,0.307935,0.975566,0.24982,0.054097
0.437475,0.42409,0.06015,0.808627,0.702542
0.901459,0.528507,0.128153,0.709592,0.748679
0.144262,0.355089,0.542859,0.679025,0.691559
0.82837,0.933772,0.479027,0.758698,0.051003
0.399023,0.911058,0.35079,0.497538,0.816165
0.557859,0.34015,0.640453,0.049777,0.106322
0.69455,0.003604,0.530413,0.271052,0.812231
0.749307,0.688863,0.340739,0.87746,0.914807
0.60577,0.538074,0.269897,0.148629,0.733451
0.477808,0.977,0.667224,0.956835,0.735698
0.234579,0.872211,0.646757,0.58537,0.369749
0.979274,0.143229,0.226251,0.619727,0.709359
0.332574,0.830629,0.712963,0.862987,0.101681
0.041547,0.612294,0.790545,0.382286,0.006106
0.705352,0.988056,0.544181,0.491601,0.653037
0.277632,0.969409,0.630037,0.461208,0.926245
0.365736,0.695788,0.798456,0.528845,0.281158
0.684557,0.024471,0.940739,0.427161,0.644199
0.16645,0.759735,0.99118,0.395766,0.139074
0.092862,0.437313,0.26772,0.399759,0.335951
0.273826,0.621463,0.840359,0.334359,0.113065
0.493396,0.128344,0.598826,0.123434,0.589552
0.041423,0.005522,0.801692,0.839879,0.050719
0.599202,0.040789,0.07519,0.539942,0.46795
0.235741,0.222744,0.744037,0.226922,0.61851
0.883111,0.836136,0.055823,0.150831,0.235895
0.908126,0.424657,0.857358,0.748485,0.275369
0.486775,0.241882,0.403713,0.085602,0.881668
0.509617,0.127025,0.403542,0.31131,0.483257
0.454261,0.426864,0.040398,0.529451,0.966806
0.0247,0.765193,0.705903,0.768737,0.508467
0.324413,0.651848,0.344603,0.896589,0.802679
0.580498,0.804715,0.743688,0.954208,0.069553
0.535409,0.957336,0.827787,0.455474,0.042938
0.709455,0.965092,0.686315,0.112997,0.792754
0.685924,0.08361,0.219618,0.726322,0.613061
0.702777,0.751022,0.894606,0.40868,0.519759
0.403073,0.249445,0.687959,0.747676,0.146034
0.00699,0.844526,0.467102,0.267031,0.315087
0.536655,0.80244,0.272423,0.880794,0.257915
0.315361,0.590249,0.739359,0.518028,0.219598
0.048465,0.203953,0.81956,0.268083,0.446627
0.432621,0.487212,0.19765,0.84358,0.412244
0.233761,0.246653,0.66169,0.438073,0.510682
0.807724,0.445063,0.87156,0.791178,0.228446
0.186647,0.327833,0.547239,0.45907,0.208627
0.805154,0.290783,0.315228,0.060865,0.808812
0.051178,0.10933,0.529117,0.870738,0.893765
0.975744,0.819712,0.89733,0.689746,0.663292
0.309574,0.923508,0.426297,0.971264,0.877933
0.936979,0.295341,0.322996,0.80854,0.086519
0.067795,0.511539,0.414353,0.615034,0.97061
0.139332,0.93654,0.261393,0.970913,0.997405
0.586557,0.538443,0.623087,0.115674,0.925534
0.033204,0.607771,0.261598,0.930534,0.297517
0.441242,0.240109,0.737377,0.867539,0.211373
0.61531,0.320871,0.506714,0.454659,0.645763
0.109586,0.522454,0.157302,0.523939,0.137488
0.644264,0.179623,0.59038,0.42201,0.666888
0.587785,0.008567,0.721684,0.727224,0.640594
0.647218,0.760428,0.764717,0.425168,0.690963
0.062234,0.86641,0.447424,0.315964,0.250301
0.175149,0.931274,0.571172,0.198216,0.902285
0.733287,0.307802,0.941091,0.406942,0.348093
0.594931,0.051206,0.527716,0.185311,0.989568
0.710957,0.289448,0.998136,0.432641,0.016672
0.155082,0.596211,0.777101,0.436151,0.021379
0.984416,0.498385,0.887789,0.43184,0.330701
0.654442,0.606989,0.778328,0.741967,0.321557
0.680613,0.475254,0.629359,0.621705,0.398548
0.977452,0.732988,0.966107,0.021521,0.9183
0.955675,0.24883,0.207748,0.470163,0.681471
0.224421,0.625245,0.794034,0.517874,0.061396
0.815413,0.50229,0.076134,0.219554,0.93413
0.406835,0.873996,0.057471,0.185163,0.615963
0.895381,0.382129,0.60757,0.52474,0.520186
0.006118,0.018545,0.253174,0.972225,0.556418
0.171474,0.927901,0.805248,0.895575,0.398064
0.003071,0.119996,0.539662,0.797105,0.63787
0.11741,0.12887,0.656512,0.709896,0.348424
0.590642,0.633084,0.738772,0.164465,0.334599
0.871088,0.059846,0.716728,0.99501,0.100939
0.753266,0.001128,0.119484,0.006441,0.489706
0.192254,0.694267,0.933959,0.997502,0.589842
0.848375,0.000573,0.709838,0.904389,0.31403
0.86406,0.0218,0.4429,0.520572,0.248048
0.791324,0.627566,0.881132,0.046448,0.308384
0.732084,0.917536,0.884582,0.448812,0.912546
0.985521,0.718431,0.430027,0.621357,0.724872
0.436085,0.813611,0.419139,0.370044,0.327465
0.525334,0.734771,0.84439,0.751524,0.639161
0.15842,0.615585,0.177313,0.60132,0.652509
0.941713,0.908996,0.280076,0.822846,0.955445
0.104812,0.55493,0.389333,0.989394,0.520094
0.818232,0.974916,0.238525,0.764611,0.112625
0.479749,0.200696,0.926237,0.415241,0.087092
0.253702,0.940575,0.338215,0.098093,0.692099
0.977376,0.772865,0.824036,0.671041,0.374186
0.476546,0.612755,0.283182,0.272974,0.951953
0.754979,0.377786,0.023235,0.144313,0.36718
0.059681,0.478897,0.858448,0.814559,0.243508
0.971074,0.294308,0.960556,0.897311,0.225901
0.564,0.667365,0.682828,0.902215,0.28181
0.374928,0.395944,0.054676,0.715316,0.583337
0.428862,0.191862,0.712444,0.228396,0.981188
0.664397,0.983376,0.358974,0.203984,0.644041
0.242507,0.263666,0.122938,0.100955,0.594577
0.882798,0.072029,0.888885,0.359706,0.485692
0.631139,0.440058,0.153058,0.313967,0.858625
0.95122,0.205247,0.254569,0.005896,0.920564
0.354259,0.95111,0.628778,0.066703,0.695859
0.609967,0.247453,0.679235,0.485293,0.451437
0.839628,0.244152,0.231455,0.478918,0.345108
0.826032,0.878068,0.933489,0.23127,0.237774
0.419182,0.862409,0.677832,0.088592,0.692728
0.536457,0.556164,0.897976,0.307379,0.078413
0.81854,0.17799,0.029523,0.96367,0.244693
0.725382,0.573637,0.008498,0.920969,0.575283
0.459936,0.760597,0.819435,0.207743,0.755867
0.680895,0.550128,0.633935,0.614385,0.781398
0.388061,0.549919,0.160159,0.065893,0.638511
0.852887,0.118703,0.711027,0.267215,0.942434
0.78944,0.085755,0.120424,0.818964,0.049426
0.881469,0.060698,0.139415,0.889968,0.49802
0.23105,0.866256,0.258617,0.050486,0.073999
0.530837,0.731381,0.624127,0.164772,0.862118
0.921877,0.552834,0.412037,0.082036,0.135079
0.5669,0.451276,0.770134,0.277928,0.718491
0.712568,0.067368,0.320599,0.349344,0.402684
0.886377,0.230814,0.979735,0.542144,0.637134
0.477755,0.773195,0.50339,0.252724,0.340033
0.577389,0.783561,0.587766,0.717869,0.948334
0.449885,0.639746,0.01752,0.378274,0.238135
0.152599,0.461527,0.205763,0.922734,0.255807
0.440606,0.151654,0.323175,0.761205,0.500999
0.242212,0.163934,0.248165,0.221947,0.222431
0.885299,0.216054,0.995626,0.388689,0.468778
0.852011,0.48243,0.768692,0.439777,0.200299
0.233378,0.406014,0.356398,0.250898,0.784289
0.110885,0.919849,0.762168,0.316648,0.842583
