0.416021,0.896751
0.721993,0.999665
0.324851,0.789311
0.712949,0.535672
0.269037,0.271707
0.852132,0.140766
0.053017,0.014222
0.987207,0.859844
0.23416,0.094546
0.005762,0.503878
0.215025,0.32447
0.166279,0.821479
0.212986,0.956974
0.736184,0.276639
0.523065,0.450581
0.90945,0.939087
0.347332,0.631443
0.938752,0.672183
0.937106,0.651701
0.724207,0.722495
0.439761,0.092691
0.379613,0.492778
0.106913,0.366821
0.352622,0.857426
0.461367,0.874736
0.361304,0.192744
0.199207,0.527583
0.530576,0.928545
0.000909,0.26676
0.205184,0.523974
0.717341,0.114634
0.463061,0.064673
0.26243,0.918166
0.253208,0.715888
0.086219,0.493768
0.438384,0.52598
0.586459,0.817997
0.535111,0.209725
0.70117,0.887733
0.067151,0.67889
0.76247,0.944807
0.871634,0.478029
0.47239,0.40221
0.406574,0.989651
0.185323,0.12811
0.513625,0.419016
0.242744,0.493039
4.2e-05,0.021526
0.411205,0.25325
0.737415,0.013776
0.26337,0.692151
0.539757,0.84983
0.510148,0.074868
0.575907,0.211319
0.478953,0.15941
0.890209,0.757775
0.104217,0.278195
0.235804,0.092959
0.196758,0.15873
0.08261,0.382081
0.28684,0.112587
0.317449,0.045937
0.605626,0.317491
0.067463,0.016831
0.087094,0.32123
0.030608,0.350464
0.013381,0.086717
0.716646,0.039882
0.677937,0.292553
0.251201,0.15689
0.451963,0.657762
0.431018,0.072532
0.452309,0.183174
0.165491,0.649067
0.341905,0.764453
0.5475,0.145097
0.877041,0.86495
0.191034,0.482667
0.182441,0.77485
0.015851,0.269535
0.09608,0.562811
0.62,0.109462
0.649528,0.852998
0.665696,0.327465
0.145552,0.916897
0.000707,0.113867
0.091011,0.431725
0.702752,0.54332
0.6149,0.868243
0.192388,0.956805
0.149049,0.25624
0.618254,0.02609
0.12119,0.809289
0.025109,0.303632
0.584139,0.04096
0.089519,0.196571
0.603771,0.225871
0.822385,0.253299
0.07887,0.488081
0.097116,0.740774
0.92133,0.097824
0.370993,0.012341
0.529549,0.073745
0.072014,0.660801
0.458341,0.780754
0.133958,0.60739
0.036994,0.752213
0.63348,0.158185
0.561502,0.174941
0.461817,0.661993
0.215902,0.551336
0.858564,0.819673
0.29356,0.68095
0.589325,0.37243
0.169031,0.686441
0.113204,0.090362
0.300617,0.484197
0.619055,0.346519
0.557943,0.691069
0.00732,0.016284
0.471823,0.141279
0.140026,0.508818
0.409844,0.289858
0.667003,0.971346
0.464799,0.645172
0.149691,0.680701
0.71286,0.008255
0.016727,0.00642
0.205557,0.606052
0.895202,0.374589
0.808845,0.008406
0.981303,0.625815
0.008956,0.600358
0.972334,0.083251
0.291428,0.496006
0.615887,0.279603
0.153637,0.755913
0.788421,0.563481
0.045771,0.971776
0.051179,0.51057
0.1333,0.20087
0.707624,0.846161
0.725478,0.724351
0.368933,0.931035
0.846755,0.264136
0.821976,0.171952
0.788894,0.803279
0.797767,0.314202
0.91999,0.286453
0.397453,0.72777
0.298812,0.01334
0.007373,0.968801
0.285605,0.312147
0.532283,0.331376
0.283923,0.099814
0.358299,0.417224
0.817037,0.065923
0.779737,0.542515
0.306626,0.665022
0.989902,0.153381
0.929158,0.811879
0.841685,0.234405
0.13151,0.155805
0.548607,0.0515
0.95861,0.462413
0.295622,0.257422
0.992105,0.302996
0.226224,0.277711
0.615143,0.274859
0.125439,0.415418
0.891025,0.483738
0.348994,0.708062
0.066013,0.645083
0.766929,0.372639
0.310106,0.273184
0.042372,0.755616
0.085063,0.884058
0.506373,0.732925
0.556215,0.571333
0.300778,0.514825
0.033746,0.5964
0.772248,0.025851
0.415748,0.514824
0.303562,0.547243
0.789683,0.945354
0.962662,0.680708
0.429092,0.828008
0.905123,0.011458
0.989444,0.672052
0.384097,0.815902
0.945236,0.942822
0.08787,0.546651
0.343232,0.594244
0.795929,0.899447
0.165577,0.096707
0.414272,0.199323
0.693107,0.702872
0.741526,0.625208
0.217696,0.561441
0.172451,0.523731
0.506795,0.651465
0.20444,0.935887
0.479474,0.625915
0.947345,0.98527
0.297967,0.847795
0.801172,0.759556
0.790617,0.889042
0.822559,0.133849
0.483286,0.618488
0.033296,0.165215
0.715195,0.96392
0.88089,0.924655
0.666793,0.622417
0.549863,0.884489
0.183858,0.722314
0.408221,0.690653
0.37378,0.129013
0.142892,0.369606
0.754928,0.60659
0.871228,0.569247
0.454385,0.6724
0.328803,0.761354
0.077794,0.667715
0.411555,0.077433
0.286203,0.444851
0.242648,0.517751
0.925123,0.123539
0.958758,0.591916
0.745956,0.024973
0.476406,0.446166
0.263639,0.400979
0.136819,0.153771
0.046344,0.796063
0.523377,0.801272
0.402653,0.394605
0.886871,0.857038
0.583357,0.732027
0.134744,0.661152
0.399742,0.546299
0.738585,0.202297
0.507502,0.981233
0.720048,0.432626
0.621124,0.195158
0.024542,0.883432
0.220131,0.0173
0.329598,0.483771
0.934631,0.982769
0.637542,0.980975
0.778833,0.677272
0.298599,0.697838
0.588229,0.185471
0.071229,0.171587
0.917498,0.205973
0.349091,0.833592
0.268625,0.087676
0.035889,0.776127
0.585261,0.755938
0.208753,0.722738
0.951096,0.749648
0.60617,0.171228
0.2833,0.452121
0.171351,0.734284
0.951242,0.808893
0.231611,0.246427
0.486165,0.530211
0.944266,0.074395
0.232034,0.015495
0.762334,0.665884
0.73782,0.111425
0.499476,0.006445
0.715453,0.535365
0.782573,0.300714
0.291303,0.507678
0.539804,0.758752
0.773678,0.145975
0.446332,0.573331
0.114448,0.617683
0.307615,0.582042
0.942928,0.055578
0.82847,0.429094
0.585789,0.289088
0.019841,0.334175
0.820935,0.782175
5.9e-05,0.075107
0.409952,0.499535
0.081553,0.125405
0.034901,0.380478
0.942471,0.842556
0.404508,0.482276
0.11766,0.694539
0.144603,0.563992
0.26787,0.775403
0.698027,0.091837
0.357445,0.640956
0.147415,0.702267
0.586402,0.249557
0.991355,0.606243
0.583732,0.328642
0.90477,0.100144
0.40375,0.831074
0.599679,0.001655
0.956479,0.150932
0.382133,0.415302
0.993489,0.302993
0.41393,0.627501
0.997532,0.558533
0.707846,0.781754
0.850288,0.405873
0.389943,0.207734
0.563181,0.537359
0.426353,0.149583
0.303268,0.417709
0.272178,0.403352
0.262703,0.6933
0.503496,0.666453
0.524374,0.103176
0.668108,0.997205
0.254108,0.566593
0.412508,0.763949
0.869587,0.826438
0.391451,0.383471
0.901324,0.099297
0.165226,0.751612
0.021522,0.555169
0.475698,0.584704
0.60888,0.902052
0.250639,0.4285
0.836113,0.03917
0.831853,0.615168
0.73247,0.335349
0.281622,0.256845
0.954877,0.466082
0.770402,0.725338
0.549028,0.18291
0.489287,0.934967
0.525701,0.39709
0.318438,0.943377
0.012739,1.6e-05
0.211341,0.550614
0.071538,0.203392
0.135318,0.19677
0.105444,0.902309
0.625271,0.457909
0.941479,0.973476
0.073077,0.190302
0.308825,0.871051
0.963499,0.263703
0.853486,0.733901
0.989041,0.402514
0.433164,0.99468
0.853833,0.475217
0.908123,0.688623
0.418594,0.920862
0.68864,0.146287
0.987828,0.27653
0.349679,0.123146
0.989652,0.971475
0.541808,0.614923
0.945736,0.999639
0.588399,0.018814
0.189941,0.413577
0.406217,0.15344
0.193632,0.259703
0.887342,0.699025
0.178569,0.320506
0.693705,0.032402
0.795723,0.11818
0.721026,0.730669
0.555395,0.926018
0.876956,0.543223
0.7189,0.226636
0.182722,0.708552
0.714463,0.72453
0.323476,0.6602
0.724169,0.428227
0.195366,0.430463
0.358156,0.601583
0.583903,0.551788
0.377639,0.987597
0.250813,0.556208
0.308103,0.460871
0.104963,0.620178
0.579051,0.342341
0.867199,0.134446
0.268359,0.744156
0.194022,0.987259
0.487144,0.376744
0.695811,0.717959
0.101274,0.535639
0.378159,0.341795
0.480219,0.573525
0.772258,0.838375
0.175109,0.872514
0.390164,0.552748
0.860111,0.157329
0.625308,0.684567
0.6182,0.730271
0.821097,0.713604
0.072612,0.688297
0.364402,0.857323
0.948805,0.558424
0.360934,0.435949
0.935168,0.573098
0.153908,0.552794
0.108737,0.04842
0.410942,0.588956
0.621945,0.1832
0.943684,0.313406
0.572066,0.333848
0.382506,0.432178
0.007529,0.007815
0.116745,0.62573
0.254438,0.937842
0.855686,0.843403
0.142491,0.220088
0.700726,0.091296
0.778513,0.061661
0.527245,0.713681
0.151111,0.197506
0.782828,0.259848
0.245926,0.19377
0.365157,0.384223
0.893322,0.825193
0.69763,0.465389
0.675393,0.080136
0.897567,0.682922
0.604303,0.530664
0.308652,0.858742
0.984858,0.164338
0.702145,0.12735
0.900779,0.919223
0.218646,0.679292
0.497236,0.262244
0.909325,0.648347
0.976102,0.692153
0.424548,0.73838
0.402275,0.306057
0.122603,0.295598
0.13125,0.336585
0.277339,0.806643
0.933074,0.691258
0.489565,0.537377
0.221922,0.31457
0.912471,0.723132
0.99526,0.614616
0.366834,0.896039
0.050192,0.585481
0.575331,0.547428
0.364077,0.001009
0.195776,0.856531
0.209514,0.136676
0.594911,0.61179
0.442733,0.233866
0.42374,0.573983
0.086804,0.701079
0.380626,0.019878
0.908689,0.870191
0.073607,0.646963
0.701113,0.986079
0.370095,0.696374
0.600695,0.73693
0.592413,0.650887
0.838763,0.684097
0.714668,0.719192
0.685106,0.426796
0.575723,0.410972
0.563472,0.686986
0.022762,0.006205
0.920852,0.962854
0.580188,0.524008
0.180285,0.477166
0.543886,0.088974
0.347357,0.133846
0.735937,0.564823
0.119925,0.106033
0.261197,0.236972
0.359315,0.85361
0.404212,0.71443
0.054059,0.11888
0.433622,0.739165
0.545676,0.009345
0.66649,0.109148
0.212683,0.689252
0.115353,0.649887
0.168459,0.211893
0.173896,0.348744
0.689059,0.234134
0.437719,0.552768
0.36798,0.173656
0.117591,0.487905
0.796041,0.89514
0.724878,0.671708
0.265103,0.645442
0.386138,0.319162
0.764322,0.81976
0.57468,0.82635
0.345457,0.24117
0.45185,0.55814
0.446774,0.083555
0.208028,0.615233
0.295448,0.381924
0.48033,0.500859
0.13241,0.918049
0.053627,0.500391
0.608057,0.687571
0.988296,0.920451
0.582711,0.229526
0.592159,0.847814
0.874968,0.49465
0.166977,0.155642
0.31441,0.741657
0.498344,0.17622
0.499179,0.950194
0.73436,0.945953
0.550101,0.45874
0.077539,0.845549
0.357016,0.557869
0.86276,0.489427
0.99227,0.916388
0.989818,0.600327
0.603959,0.494466
0.03713,0.703022
0.240345,0.145642
0.550837,0.631665
0.640292,0.234166
0.30366,0.954702
0.492175,0.802004
0.130922,0.991354
0.268551,0.381635
0.453659,0.818652
0.356727,0.531198
0.180554,0.713744
0.089067,0.043314
0.203171,0.081337
0.476054,0.709341
0.198017,0.596365
0.203807,0.235147
0.299388,0.960504
0.380789,0.850225
0.59217,0.021081
0.084391,0.89583
0.492136,0.092918
0.697834,0.13941
0.084272,0.482737
0.037397,0.537931
0.30139,0.394125
0.06913,0.998296
0.107869,0.674549
0.04161,0.827392
0.755887,0.034017
0.053085,0.470256
0.630382,0.773244
0.705403,0.92977
0.733749,0.602545
0.296347,0.325919
0.139978,0.89709
0.738101,0.632114
0.990008,0.952287
0.771525,0.07428
0.435025,0.808922
0.128564,0.252767
0.719399,0.714046
0.251063,0.34362
0.388595,0.809025
0.687364,0.660834
0.843042,0.740449
0.13109,0.989777
0.030046,0.352846
0.919547,0.763795
0.955391,0.732247
0.606066,0.095369
0.629337,0.860519
0.243836,0.619346
0.812806,0.531713
0.209978,0.247831
0.340635,0.854894
0.01695,0.576387
0.56894,0.784365
0.920007,0.473888
0.593391,0.607372
0.134722,0.952785
0.347821,0.782165
0.942562,0.377867
0.135011,0.378462
0.658014,0.606754
0.110709,0.780432
0.218475,0.740046
0.640951,0.462311
0.875744,0.453758
0.994024,0.602075
0.217941,0.851012
0.456969,0.234892
0.427399,0.542262
0.019257,0.347406
0.01615,0.129
0.954778,0.150872
0.598138,0.818952
0.449389,0.057052
0.713171,0.100752
0.435514,0.371186
0.707506,0.062575
0.66797,0.925982
0.318974,0.308922
0.904645,0.71107
0.279032,0.415022
0.313145,0.496973
0.266034,0.770115
0.248217,0.209785
0.312377,0.783827
0.557191,0.844879
0.912827,0.028322
0.512103,0.510965
0.363626,0.961493
0.08437,0.076797
0.062245,0.519884
0.964335,0.286104
0.098812,0.632306
0.728438,0.417786
0.45758,0.633083
0.128856,0.252964
0.048105,0.958354
0.266289,0.830491
0.728469,0.514507
0.040276,0.557198
0.298334,0.11382
0.402077,0.727513
0.658494,0.91418
0.754831,0.02212
0.392025,0.839201
0.615269,0.454271
0.875437,0.579605
0.740375,0.490601
0.728263,0.468813
0.908387,0.702195
0.618248,0.553596
0.955159,0.182706
0.028302,0.221448
0.529549,0.273123
0.252307,0.086178
0.830321,0.066993
0.71635,0.74875
0.794507,0.374844
0.179282,0.06569
0.913316,0.571308
0.421243,0.528585
0.541931,0.29668
0.10819,0.798658
0.787282,0.352805
0.783823,0.212021
0.055,0.402071
0.281969,0.010159
0.101129,0.310271
0.74796,0.147031
0.583394,0.000267
0.233209,0.930067
0.067261,0.949559
0.195169,0.37812
0.840755,0.374452
0.960162,0.754071
0.462112,0.381405
0.282656,0.004043
0.678085,0.907199
0.319053,0.981719
0.776356,0.102876
0.710093,0.831357
0.021299,0.508414
0.357868,0.122429
0.335038,0.105828
0.785812,0.434784
0.106096,0.019021
0.364852,0.689709
0.484932,0.560021
0.584181,0.325687
0.450825,0.544343
0.59611,0.912937
0.925748,0.395118
0.433332,0.120185
0.302317,0.752385
0.618257,0.078674
0.371613,0.32835
0.426383,0.392913
0.353116,0.784251
0.031694,0.688154
0.89008,0.817506
0.122939,0.512528
0.836527,0.004143
0.202237,0.321459
0.080516,0.30277
0.163498,0.531342
0.847113,0.759608
0.960631,0.772861
0.154726,0.910316
0.893046,0.973396
0.179053,0.027655
0.568422,0.550667
0.356005,0.994805
0.94358,0.225474
0.779056,0.975274
0.913628,0.185488
0.79278,0.552919
0.698016,0.145659
0.557062,0.416605
0.98347,0.637579
0.235727,0.146968
0.685273,0.08284
0.422928,0.162256
0.372053,0.577654
0.072572,0.781452
0.067402,0.251626
0.809107,0.635824
0.802293,0.165113
0.630629,0.262225
0.906939,0.926038
0.237499,0.820567
0.627878,0.546631
0.373487,0.842247
0.208642,0.446901
0.775204,0.708464
0.600832,0.010932
0.371784,0.286105
0.093772,0.794712
0.964714,0.465826
0.888718,0.553638
0.76363,0.956121
0.321616,0.572737
0.591945,0.640261
0.254202,0.738927
0.902486,0.161141
0.181317,0.656337
0.981709,0.809195
0.71932,0.871548
0.651442,0.444314
0.834801,0.426647
0.152778,0.435634
0.953931,0.524562
0.238091,0.047703
0.835626,0.202805
0.029881,0.724345
0.272796,0.793511
0.680466,0.594412
0.882601,0.788763
0.234674,0.136803
0.52769,0.653512
0.297945,0.709007
0.826202,0.796006
0.518203,0.545522
0.183906,0.685997
0.989837,0.018707
0.628996,0.658967
0.454341,0.582927
0.699882,0.692433
0.146983,0.535508
0.41159,0.176864
0.259853,0.684386
0.486728,0.940319
0.795151,0.885681
0.245435,0.546177
0.022484,0.773125
0.199689,0.836781
0.998485,0.025891
0.632787,0.03304
0.087766,0.816693
0.719037,0.593955
0.351753,0.348034
0.252922,0.806094
0.930961,0.952804
0.014879,0.594296
0.488313,0.42647
0.287513,0.264518
0.627208,0.774241
0.72119,0.938711
0.659922,0.966625
0.484888,0.198758
0.73975,0.20093
0.03554,0.254587
0.226821,0.184679
0.287627,0.830939
0.001373,0.006665
0.424894,0.869478
0.871051,0.194169
0.675572,0.318364
0.663325,0.690452
0.912661,0.66799
0.633274,0.200174
0.448861,0.776834
0.490767,0.170051
0.715546,0.667041
0.136676,0.200434
0.382151,0.392778
0.401364,0.417691
0.647366,0.144538
0.602371,0.451345
0.491829,0.120096
0.974362,0.433076
0.989574,0.361765
0.143597,0.181498
0.68013,0.806922
0.388302,0.109143
0.991265,0.537928
0.825669,0.440126
0.314763,0.832788
0.126529,0.546661
0.016181,0.779557
0.263447,0.398332
0.172335,0.181164
0.816024,0.336053
0.325702,0.934747
0.303751,0.333883
0.571195,0.278113
0.766959,0.077121
0.639879,0.910556
0.258619,0.836361
0.233831,0.646922
0.461856,0.741448
0.18485,0.287525
0.697926,0.015965
0.636665,0.824455
0.562626,0.652846
0.604012,0.342426
0.051178,0.292699
0.52359,0.383554
0.145105,0.365644
0.318301,0.448856
0.699527,0.405848
0.243321,0.466487
0.482969,0.8832
0.893395,0.741589
0.235913,0.643578
0.904863,0.697769
0.385026,0.606065
0.501646,0.599304
0.138383,0.138311
0.423759,0.701009
0.791157,0.544123
0.559787,0.358688
0.353175,0.083377
0.742242,0.014632
0.449021,0.576896
0.97984,0.148549
0.982744,0.223161
0.131388,0.465714
0.622714,0.541135
0.723655,0.858627
0.184714,0.14487
